current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,previous_image,all_blanks_list
images/stimuli_labeled/coco_shared_991__cyclists_crossing_intersection.jpg,0,17,0,0,18,"vintage
bathroom
tub","[9, 18, 35]"
blank.jpg,0,18,1,0,18,"cyclists
crossing
intersection","[9, 18, 35]"
images/stimuli_labeled/coco_shared_814__chicago_police_boat.jpg,1,19,0,0,18,blank,"[9, 18, 35]"
images/stimuli_labeled/coco_nonshared_62171__beer_delivery_truck.jpg,0,20,0,0,18,"chicago
police
boat","[9, 18, 35]"
images/stimuli_labeled/coco_shared_83__sailboat_ship_port.jpg,1,21,0,0,18,"beer
delivery
truck","[9, 18, 35]"
images/stimuli_labeled/coco_shared_861__busy_restaurant_kitchen.jpg,0,22,0,0,18,"sailboat
ship
port","[9, 18, 35]"
images/stimuli_labeled/coco_shared_25__teddy_bears_piano.jpg,0,23,0,0,18,"busy
restaurant
kitchen","[9, 18, 35]"
images/stimuli_labeled/coco_nonshared_57305__car_meter_wall.jpg,0,24,0,0,18,"teddy
bears
piano","[9, 18, 35]"
images/stimuli_labeled/coco_shared_756__woman_using_phone.jpg,1,25,0,0,18,"car
meter
wall","[9, 18, 35]"
images/stimuli_labeled/coco_nonshared_6209__ornate_antique_fireplace.jpg,0,26,0,0,18,"woman
using
phone","[9, 18, 35]"
images/stimuli_labeled/coco_shared_590__kite_between_trees.jpg,0,27,0,0,18,"ornate
antique
fireplace","[9, 18, 35]"
images/stimuli_labeled/coco_nonshared_53943__urban_street_scene.jpg,0,28,0,0,18,"kite
between
trees","[9, 18, 35]"
images/stimuli_labeled/coco_shared_263__train_passing_lighthouse.jpg,0,29,0,0,18,"urban
street
scene","[9, 18, 35]"
images/stimuli_labeled/coco_shared_529__children_brushing_teeth.jpg,0,30,0,0,18,"train
passing
lighthouse","[9, 18, 35]"
images/stimuli_labeled/coco_shared_36__bus_in_street.jpg,0,31,0,0,18,"children
brushing
teeth","[9, 18, 35]"
images/stimuli_labeled/coco_nonshared_27393__teddy_bear_bed.jpg,0,32,0,0,18,"bus
in
street","[9, 18, 35]"
images/stimuli_labeled/coco_shared_42__vintage_green_train.jpg,1,33,0,0,18,"teddy
bear
bed","[9, 18, 35]"
images/stimuli_labeled/coco_shared_561__two_men_dining.jpg,0,34,0,0,18,"vintage
green
train","[9, 18, 35]"
blank.jpg,0,35,1,1,18,"two
men
dining","[9, 18, 35]"
images/stimuli_labeled/coco_shared_747__white_city_bus.jpg,1,0,0,0,19,blank,"[13, 18, 35]"
images/stimuli_labeled/coco_shared_721__businessman_checking_phone.jpg,0,1,0,0,19,"white
city
bus","[13, 18, 35]"
images/stimuli_labeled/coco_nonshared_67378__car_mirror_view.jpg,0,2,0,0,19,"businessman
checking
phone","[13, 18, 35]"
images/stimuli_labeled/coco_shared_57__vintage_royal_scotsman.jpg,1,3,0,0,19,"car
mirror
view","[13, 18, 35]"
images/stimuli_labeled/coco_shared_546__hotel_room_interior.jpg,1,4,0,0,19,"vintage
royal
scotsman","[13, 18, 35]"
images/stimuli_labeled/coco_shared_32__cat_on_bed.jpg,0,5,0,0,19,"hotel
room
interior","[13, 18, 35]"
images/stimuli_labeled/coco_nonshared_27831__pug_reading_book.jpg,0,6,0,0,19,"cat
on
bed","[13, 18, 35]"
images/stimuli_labeled/coco_shared_736__yellow_train_locomotive.jpg,1,7,0,0,19,"pug
reading
book","[13, 18, 35]"
images/stimuli_labeled/coco_nonshared_29390__cats_child_blankets.jpg,0,8,0,0,19,"yellow
train
locomotive","[13, 18, 35]"
images/stimuli_labeled/coco_nonshared_16048__man_kissing_cat.jpg,0,9,0,0,19,"cats
child
blankets","[13, 18, 35]"
images/stimuli_labeled/coco_shared_987__iconic_london_bus.jpg,1,10,0,0,19,"man
kissing
cat","[13, 18, 35]"
images/stimuli_labeled/target2__orange_square_container.jpg,1,11,0,0,19,"iconic
london
bus","[13, 18, 35]"
images/stimuli_labeled/coco_shared_19__japanese_toilet_bathroom.jpg,1,12,0,0,19,"orange
square
container","[13, 18, 35]"
blank.jpg,0,13,1,0,19,"japanese
toilet
bathroom","[13, 18, 35]"
images/stimuli_labeled/coco_shared_507__man_holding_pastry.jpg,0,14,0,0,19,blank,"[13, 18, 35]"
images/stimuli_labeled/coco_shared_235__hairdresser_blowdrying_customer.jpg,1,15,0,0,19,"man
holding
pastry","[13, 18, 35]"
images/stimuli_labeled/coco_shared_895__bench_on_path.jpg,0,16,0,0,19,"hairdresser
blowdrying
customer","[13, 18, 35]"
images/stimuli_labeled/coco_shared_70__yellow_fire_hydrant.jpg,1,17,0,0,19,"bench
on
path","[13, 18, 35]"
blank.jpg,0,18,1,0,19,"yellow
fire
hydrant","[13, 18, 35]"
images/stimuli_labeled/coco_shared_725__colorful_passenger_train.jpg,0,19,0,0,19,blank,"[13, 18, 35]"
images/stimuli_labeled/coco_shared_292__laptop_cat_bookshelf.jpg,0,20,0,0,19,"colorful
passenger
train","[13, 18, 35]"
images/stimuli_labeled/coco_shared_400__blue_yellow_locomotive.jpg,1,21,0,0,19,"laptop
cat
bookshelf","[13, 18, 35]"
images/stimuli_labeled/coco_shared_285__woman_walking_dog.jpg,1,22,0,0,19,"blue
yellow
locomotive","[13, 18, 35]"
images/stimuli_labeled/coco_shared_123__modern_sleek_kitchen.jpg,0,23,0,0,19,"woman
walking
dog","[13, 18, 35]"
images/stimuli_labeled/coco_shared_670__black_cruiser_motorcycle.jpg,1,24,0,0,19,"modern
sleek
kitchen","[13, 18, 35]"
images/stimuli_labeled/coco_shared_276__dining_women_smiling.jpg,0,25,0,0,19,"black
cruiser
motorcycle","[13, 18, 35]"
images/stimuli_labeled/coco_shared_614__cat_behind_bars.jpg,1,26,0,0,19,"dining
women
smiling","[13, 18, 35]"
images/stimuli_labeled/coco_shared_389__modern_kitchen_interior.jpg,0,27,0,0,19,"cat
behind
bars","[13, 18, 35]"
images/stimuli_labeled/extra35__wooden_crate_foreground.jpg,1,28,0,0,19,"modern
kitchen
interior","[13, 18, 35]"
images/stimuli_labeled/coco_nonshared_69134__man_cats_couch.jpg,0,29,0,0,19,"wooden
crate
foreground","[13, 18, 35]"
images/stimuli_labeled/coco_nonshared_7031__unmade_messy_bed.jpg,0,30,0,0,19,"man
cats
couch","[13, 18, 35]"
images/stimuli_labeled/coco_shared_359__no_cycling_sign.jpg,1,31,0,0,19,"unmade
messy
bed","[13, 18, 35]"
images/stimuli_labeled/extra22__man_dog_stairs.jpg,1,32,0,0,19,"no
cycling
sign","[13, 18, 35]"
images/stimuli_labeled/coco_shared_990__boat_on_beach.jpg,1,33,0,0,19,"man
dog
stairs","[13, 18, 35]"
images/stimuli_labeled/coco_shared_563__red_ornate_vases.jpg,0,34,0,0,19,"boat
on
beach","[13, 18, 35]"
blank.jpg,0,35,1,1,19,"red
ornate
vases","[13, 18, 35]"
images/stimuli_labeled/coco_shared_357__kitten_on_laptop.jpg,1,0,0,0,20,blank,"[13, 23, 35]"
images/stimuli_labeled/coco_shared_144__bathroom_sink_reflection.jpg,0,1,0,0,20,"kitten
on
laptop","[13, 23, 35]"
images/stimuli_labeled/coco_shared_278__cat_in_suitcase.jpg,0,2,0,0,20,"bathroom
sink
reflection","[13, 23, 35]"
images/stimuli_labeled/coco_shared_429__bathroom_toilet_sink.jpg,1,3,0,0,20,"cat
in
suitcase","[13, 23, 35]"
images/stimuli_labeled/extra17__trumpeter_at_window.jpg,1,4,0,0,20,"bathroom
toilet
sink","[13, 23, 35]"
images/stimuli_labeled/coco_shared_952__train_crossing_countryside.jpg,1,5,0,0,20,"trumpeter
at
window","[13, 23, 35]"
images/stimuli_labeled/coco_nonshared_9814__dogs_cuddling_together.jpg,0,6,0,0,20,"train
crossing
countryside","[13, 23, 35]"
images/stimuli_labeled/coco_shared_29__girl_on_bed.jpg,1,7,0,0,20,"dogs
cuddling
together","[13, 23, 35]"
images/stimuli_labeled/coco_shared_408__scruffy_happy_dog.jpg,0,8,0,0,20,"girl
on
bed","[13, 23, 35]"
images/stimuli_labeled/coco_shared_127__modern_kitchen_cabinets.jpg,1,9,0,0,20,"scruffy
happy
dog","[13, 23, 35]"
images/stimuli_labeled/extra46__trumpeter_playing_outdoors.jpg,0,10,0,0,20,"modern
kitchen
cabinets","[13, 23, 35]"
images/stimuli_labeled/coco_shared_410__motorcycle_door_shutter.jpg,0,11,0,0,20,"trumpeter
playing
outdoors","[13, 23, 35]"
images/stimuli_labeled/coco_shared_1__chefs_pouring_sauce.jpg,1,12,0,0,20,"motorcycle
door
shutter","[13, 23, 35]"
blank.jpg,0,13,1,0,20,"chefs
pouring
sauce","[13, 23, 35]"
images/stimuli_labeled/coco_shared_389__modern_kitchen_interior.jpg,1,14,0,0,20,blank,"[13, 23, 35]"
images/stimuli_labeled/coco_shared_920__laptop_computer_workspace.jpg,0,15,0,0,20,"modern
kitchen
interior","[13, 23, 35]"
images/stimuli_labeled/coco_shared_425__three_businessmen_walking.jpg,0,16,0,0,20,"laptop
computer
workspace","[13, 23, 35]"
images/stimuli_labeled/coco_shared_347__park_bench_pathway.jpg,0,17,0,0,20,"three
businessmen
walking","[13, 23, 35]"
images/stimuli_labeled/coco_shared_166__crowded_indian_bus.jpg,1,18,0,0,20,"park
bench
pathway","[13, 23, 35]"
images/stimuli_labeled/extra24__smoking_man_stairs.jpg,1,19,0,0,20,"crowded
indian
bus","[13, 23, 35]"
images/stimuli_labeled/coco_nonshared_57739__urban_family_scene.jpg,0,20,0,0,20,"smoking
man
stairs","[13, 23, 35]"
images/stimuli_labeled/extra44__smiling_man_glasses.jpg,0,21,0,0,20,"urban
family
scene","[13, 23, 35]"
images/stimuli_labeled/album9__colorful_flower_display.jpg,1,22,0,0,20,"smiling
man
glasses","[13, 23, 35]"
blank.jpg,0,23,1,0,20,"colorful
flower
display","[13, 23, 35]"
images/stimuli_labeled/coco_shared_360__yellow_fire_hydrant.jpg,0,24,0,0,20,blank,"[13, 23, 35]"
images/stimuli_labeled/target0__man_dog_stairs.jpg,1,25,0,0,20,"yellow
fire
hydrant","[13, 23, 35]"
images/stimuli_labeled/coco_shared_74__colorful_kites_flying.jpg,1,26,0,0,20,"man
dog
stairs","[13, 23, 35]"
images/stimuli_labeled/coco_shared_68__bus_stop_advertisement.jpg,0,27,0,0,20,"colorful
kites
flying","[13, 23, 35]"
images/stimuli_labeled/coco_nonshared_16097__dog_in_pantry.jpg,0,28,0,0,20,"bus
stop
advertisement","[13, 23, 35]"
images/stimuli_labeled/coco_shared_230__passenger_train_approaching.jpg,1,29,0,0,20,"dog
in
pantry","[13, 23, 35]"
images/stimuli_labeled/extra47__grocer_holding_vegetables.jpg,0,30,0,0,20,"passenger
train
approaching","[13, 23, 35]"
images/stimuli_labeled/target0__man_dog_stairs.jpg,1,31,0,0,20,"grocer
holding
vegetables","[13, 23, 35]"
images/stimuli_labeled/coco_shared_165__london_doubledecker_bus.jpg,0,32,0,0,20,"man
dog
stairs","[13, 23, 35]"
images/stimuli_labeled/coco_shared_325__wine_tasting_class.jpg,1,33,0,0,20,"london
doubledecker
bus","[13, 23, 35]"
images/stimuli_labeled/coco_shared_827__wooden_boardwalk_bench.jpg,1,34,0,0,20,"wine
tasting
class","[13, 23, 35]"
blank.jpg,0,35,1,1,20,"wooden
boardwalk
bench","[13, 23, 35]"
images/stimuli_labeled/coco_shared_481__black_cat_car.jpg,0,0,0,0,21,blank,"[9, 21, 35]"
images/stimuli_labeled/coco_shared_875__dog_on_boat.jpg,0,1,0,0,21,"black
cat
car","[9, 21, 35]"
images/stimuli_labeled/coco_nonshared_29521__ornate_chinese_furniture.jpg,0,2,0,0,21,"dog
on
boat","[9, 21, 35]"
images/stimuli_labeled/extra25__autumn_maple_leaves.jpg,0,3,0,0,21,"ornate
chinese
furniture","[9, 21, 35]"
images/stimuli_labeled/coco_shared_101__illuminated_clock_tower.jpg,1,4,0,0,21,"autumn
maple
leaves","[9, 21, 35]"
images/stimuli_labeled/coco_nonshared_67354__dog_on_chair.jpg,0,5,0,0,21,"illuminated
clock
tower","[9, 21, 35]"
images/stimuli_labeled/coco_nonshared_55611__ornate_console_table.jpg,0,6,0,0,21,"dog
on
chair","[9, 21, 35]"
images/stimuli_labeled/coco_nonshared_22582__colorful_patterned_bedspread.jpg,0,7,0,0,21,"ornate
console
table","[9, 21, 35]"
images/stimuli_labeled/coco_shared_226__traffic_lights_suspended.jpg,0,8,0,0,21,"colorful
patterned
bedspread","[9, 21, 35]"
blank.jpg,0,9,1,0,21,"traffic
lights
suspended","[9, 21, 35]"
images/stimuli_labeled/coco_shared_260__dog_in_chair.jpg,1,10,0,0,21,blank,"[9, 21, 35]"
images/stimuli_labeled/album8__empire_state_building.jpg,0,11,0,0,21,"dog
in
chair","[9, 21, 35]"
images/stimuli_labeled/coco_shared_32__cat_on_bed.jpg,1,12,0,0,21,"empire
state
building","[9, 21, 35]"
images/stimuli_labeled/coco_shared_676__laptop_book_lamp.jpg,0,13,0,0,21,"cat
on
bed","[9, 21, 35]"
images/stimuli_labeled/coco_shared_922__seagull_post_lighthouse.jpg,1,14,0,0,21,"laptop
book
lamp","[9, 21, 35]"
images/stimuli_labeled/extra19__fruit_store_entrance.jpg,0,15,0,0,21,"seagull
post
lighthouse","[9, 21, 35]"
images/stimuli_labeled/coco_shared_347__park_bench_pathway.jpg,1,16,0,0,21,"fruit
store
entrance","[9, 21, 35]"
images/stimuli_labeled/coco_shared_767__truck_towing_trailer.jpg,1,17,0,0,21,"park
bench
pathway","[9, 21, 35]"
images/stimuli_labeled/coco_shared_319__white_tulip_bouquet.jpg,0,18,0,0,21,"truck
towing
trailer","[9, 21, 35]"
images/stimuli_labeled/coco_shared_951__coffee_mug_keyboard.jpg,0,19,0,0,21,"white
tulip
bouquet","[9, 21, 35]"
images/stimuli_labeled/coco_shared_708__smiling_toddler_couch.jpg,0,20,0,0,21,"coffee
mug
keyboard","[9, 21, 35]"
blank.jpg,0,21,1,0,21,"smiling
toddler
couch","[9, 21, 35]"
images/stimuli_labeled/coco_shared_322__white_microwave_oven.jpg,0,22,0,0,21,blank,"[9, 21, 35]"
images/stimuli_labeled/coco_shared_399__dog_on_bench.jpg,0,23,0,0,21,"white
microwave
oven","[9, 21, 35]"
images/stimuli_labeled/coco_nonshared_19428__woman_cat_sunglasses.jpg,0,24,0,0,21,"dog
on
bench","[9, 21, 35]"
images/stimuli_labeled/coco_nonshared_49167__dog_under_desk.jpg,0,25,0,0,21,"woman
cat
sunglasses","[9, 21, 35]"
images/stimuli_labeled/coco_nonshared_60459__spiral_balloon_street.jpg,0,26,0,0,21,"dog
under
desk","[9, 21, 35]"
images/stimuli_labeled/coco_shared_45__red_kite_flying.jpg,0,27,0,0,21,"spiral
balloon
street","[9, 21, 35]"
images/stimuli_labeled/coco_nonshared_28659__dogs_faces_closeup.jpg,0,28,0,0,21,"red
kite
flying","[9, 21, 35]"
images/stimuli_labeled/coco_nonshared_51497__zine_library_table.jpg,0,29,0,0,21,"dogs
faces
closeup","[9, 21, 35]"
images/stimuli_labeled/coco_nonshared_19373__window_framing_barn.jpg,0,30,0,0,21,"zine
library
table","[9, 21, 35]"
images/stimuli_labeled/coco_nonshared_22722__dog_under_desk.jpg,0,31,0,0,21,"window
framing
barn","[9, 21, 35]"
images/stimuli_labeled/coco_shared_653__people_using_phones.jpg,0,32,0,0,21,"dog
under
desk","[9, 21, 35]"
images/stimuli_labeled/coco_shared_269__roses_vases_green.jpg,1,33,0,0,21,"people
using
phones","[9, 21, 35]"
images/stimuli_labeled/coco_shared_613__solar_parking_meter.jpg,0,34,0,0,21,"roses
vases
green","[9, 21, 35]"
blank.jpg,0,35,1,1,21,"solar
parking
meter","[9, 21, 35]"
images/stimuli_labeled/coco_shared_123__modern_sleek_kitchen.jpg,1,0,0,0,22,blank,"[9, 19, 35]"
images/stimuli_labeled/coco_shared_94__ornate_clock_tower.jpg,1,1,0,0,22,"modern
sleek
kitchen","[9, 19, 35]"
images/stimuli_labeled/extra33__father_daughter_stairs.jpg,0,2,0,0,22,"ornate
clock
tower","[9, 19, 35]"
images/stimuli_labeled/coco_nonshared_43641__colorful_spiked_rainsticks.jpg,0,3,0,0,22,"father
daughter
stairs","[9, 19, 35]"
images/stimuli_labeled/extra28__colorful_fruit_stand.jpg,0,4,0,0,22,"colorful
spiked
rainsticks","[9, 19, 35]"
images/stimuli_labeled/coco_shared_352__narrow_italian_alleyway.jpg,0,5,0,0,22,"colorful
fruit
stand","[9, 19, 35]"
images/stimuli_labeled/coco_nonshared_68887__cats_watching_window.jpg,0,6,0,0,22,"narrow
italian
alleyway","[9, 19, 35]"
images/stimuli_labeled/coco_shared_417__woman_on_bench.jpg,1,7,0,0,22,"cats
watching
window","[9, 19, 35]"
images/stimuli_labeled/coco_nonshared_49685__urban_traffic_cylinder.jpg,0,8,0,0,22,"woman
on
bench","[9, 19, 35]"
blank.jpg,0,9,1,0,22,"urban
traffic
cylinder","[9, 19, 35]"
images/stimuli_labeled/coco_shared_232__toilet_and_sink.jpg,0,10,0,0,22,blank,"[9, 19, 35]"
images/stimuli_labeled/coco_shared_572__towel_on_floor.jpg,0,11,0,0,22,"toilet
and
sink","[9, 19, 35]"
images/stimuli_labeled/coco_nonshared_13452__pillow_by_window.jpg,0,12,0,0,22,"towel
on
floor","[9, 19, 35]"
images/stimuli_labeled/coco_shared_283__ancient_stone_tower.jpg,1,13,0,0,22,"pillow
by
window","[9, 19, 35]"
images/stimuli_labeled/coco_shared_732__child_flying_kite.jpg,1,14,0,0,22,"ancient
stone
tower","[9, 19, 35]"
images/stimuli_labeled/album5__dad_crouching_outdoors.jpg,0,15,0,0,22,"child
flying
kite","[9, 19, 35]"
images/stimuli_labeled/coco_nonshared_30954__protester_airstream_sign.jpg,0,16,0,0,22,"dad
crouching
outdoors","[9, 19, 35]"
images/stimuli_labeled/coco_shared_60__cyclist_on_street.jpg,0,17,0,0,22,"protester
airstream
sign","[9, 19, 35]"
images/stimuli_labeled/extra11__happy_smiling_dog.jpg,1,18,0,0,22,"cyclist
on
street","[9, 19, 35]"
blank.jpg,0,19,1,0,22,"happy
smiling
dog","[9, 19, 35]"
images/stimuli_labeled/coco_shared_16__man_at_podium.jpg,1,20,0,0,22,blank,"[9, 19, 35]"
images/stimuli_labeled/coco_nonshared_68507__dog_cat_noses.jpg,0,21,0,0,22,"man
at
podium","[9, 19, 35]"
images/stimuli_labeled/coco_nonshared_8621__dogs_sharing_food.jpg,0,22,0,0,22,"dog
cat
noses","[9, 19, 35]"
images/stimuli_labeled/coco_shared_425__three_businessmen_walking.jpg,1,23,0,0,22,"dogs
sharing
food","[9, 19, 35]"
images/stimuli_labeled/coco_shared_628__clock_tower_stormy.jpg,1,24,0,0,22,"three
businessmen
walking","[9, 19, 35]"
images/stimuli_labeled/coco_nonshared_38380__puppy_eating_food.jpg,0,25,0,0,22,"clock
tower
stormy","[9, 19, 35]"
images/stimuli_labeled/target2__orange_square_container.jpg,1,26,0,0,22,"puppy
eating
food","[9, 19, 35]"
images/stimuli_labeled/coco_shared_755__orange_dutch_train.jpg,0,27,0,0,22,"orange
square
container","[9, 19, 35]"
images/stimuli_labeled/coco_shared_428__small_bathroom_interior.jpg,1,28,0,0,22,"orange
dutch
train","[9, 19, 35]"
images/stimuli_labeled/coco_shared_642__red_buoy_floating.jpg,0,29,0,0,22,"small
bathroom
interior","[9, 19, 35]"
images/stimuli_labeled/coco_shared_143__outdoor_wine_tasting.jpg,1,30,0,0,22,"red
buoy
floating","[9, 19, 35]"
images/stimuli_labeled/coco_shared_793__big_ben_london.jpg,0,31,0,0,22,"outdoor
wine
tasting","[9, 19, 35]"
images/stimuli_labeled/coco_shared_783__apple_computer_setup.jpg,1,32,0,0,22,"big
ben
london","[9, 19, 35]"
images/stimuli_labeled/coco_shared_653__people_using_phones.jpg,1,33,0,0,22,"apple
computer
setup","[9, 19, 35]"
images/stimuli_labeled/coco_nonshared_19905__busy_new_york_intersection.jpg,0,34,0,0,22,"people
using
phones","[9, 19, 35]"
blank.jpg,0,35,1,1,22,"busy
new
york
intersection","[9, 19, 35]"
images/stimuli_labeled/coco_nonshared_41314__sleeping_cats_dog.jpg,0,0,0,0,23,blank,"[10, 18, 35]"
images/stimuli_labeled/coco_nonshared_34311__wet_black_cats.jpg,0,1,0,0,23,"sleeping
cats
dog","[10, 18, 35]"
images/stimuli_labeled/coco_shared_416__seniors_playing_videogames.jpg,0,2,0,0,23,"wet
black
cats","[10, 18, 35]"
images/stimuli_labeled/coco_nonshared_6292__bustling_times_square.jpg,0,3,0,0,23,"seniors
playing
videogames","[10, 18, 35]"
images/stimuli_labeled/coco_shared_234__blue_garbage_truck.jpg,0,4,0,0,23,"bustling
times
square","[10, 18, 35]"
images/stimuli_labeled/coco_nonshared_9841__two_relaxed_cats.jpg,0,5,0,0,23,"blue
garbage
truck","[10, 18, 35]"
images/stimuli_labeled/coco_shared_976__blue_orbit_bus.jpg,1,6,0,0,23,"two
relaxed
cats","[10, 18, 35]"
images/stimuli_labeled/album14__father_daughter_portrait.jpg,0,7,0,0,23,"blue
orbit
bus","[10, 18, 35]"
images/stimuli_labeled/coco_shared_68__bus_stop_advertisement.jpg,1,8,0,0,23,"father
daughter
portrait","[10, 18, 35]"
images/stimuli_labeled/coco_shared_4__old_english_church.jpg,1,9,0,0,23,"bus
stop
advertisement","[10, 18, 35]"
blank.jpg,0,10,1,0,23,"old
english
church","[10, 18, 35]"
images/stimuli_labeled/extra4__trumpeter_playing_outdoors.jpg,1,11,0,0,23,blank,"[10, 18, 35]"
images/stimuli_labeled/coco_shared_55__historic_clock_tower.jpg,1,12,0,0,23,"trumpeter
playing
outdoors","[10, 18, 35]"
images/stimuli_labeled/coco_shared_294__yellow_umbrella_woman.jpg,0,13,0,0,23,"historic
clock
tower","[10, 18, 35]"
images/stimuli_labeled/coco_shared_648__cozy_living_room.jpg,1,14,0,0,23,"yellow
umbrella
woman","[10, 18, 35]"
images/stimuli_labeled/coco_shared_3__windsurfer_kayaks_lake.jpg,1,15,0,0,23,"cozy
living
room","[10, 18, 35]"
images/stimuli_labeled/coco_shared_812__electric_freight_locomotive.jpg,0,16,0,0,23,"windsurfer
kayaks
lake","[10, 18, 35]"
images/stimuli_labeled/coco_shared_276__dining_women_smiling.jpg,1,17,0,0,23,"electric
freight
locomotive","[10, 18, 35]"
blank.jpg,0,18,1,0,23,"dining
women
smiling","[10, 18, 35]"
images/stimuli_labeled/coco_shared_321__dog_enjoying_ride.jpg,1,19,0,0,23,blank,"[10, 18, 35]"
images/stimuli_labeled/coco_shared_373__colorful_beach_umbrella.jpg,0,20,0,0,23,"dog
enjoying
ride","[10, 18, 35]"
images/stimuli_labeled/coco_shared_78__kitchen_window_sailboat.jpg,1,21,0,0,23,"colorful
beach
umbrella","[10, 18, 35]"
images/stimuli_labeled/coco_shared_788__pitcher_glasses_tabletop.jpg,0,22,0,0,23,"kitchen
window
sailboat","[10, 18, 35]"
images/stimuli_labeled/coco_shared_667__elegant_wine_tasting.jpg,1,23,0,0,23,"pitcher
glasses
tabletop","[10, 18, 35]"
images/stimuli_labeled/coco_nonshared_56365__woman_jumping_bed.jpg,0,24,0,0,23,"elegant
wine
tasting","[10, 18, 35]"
images/stimuli_labeled/coco_shared_226__traffic_lights_suspended.jpg,1,25,0,0,23,"woman
jumping
bed","[10, 18, 35]"
images/stimuli_labeled/coco_nonshared_28973__model_boat_display.jpg,0,26,0,0,23,"traffic
lights
suspended","[10, 18, 35]"
images/stimuli_labeled/coco_shared_558__kite_flying_family.jpg,1,27,0,0,23,"model
boat
display","[10, 18, 35]"
images/stimuli_labeled/coco_shared_902__modern_kitchen_cabinets.jpg,0,28,0,0,23,"kite
flying
family","[10, 18, 35]"
images/stimuli_labeled/coco_nonshared_20320__dog_cat_cuddle.jpg,0,29,0,0,23,"modern
kitchen
cabinets","[10, 18, 35]"
images/stimuli_labeled/coco_shared_348__heartshaped_kite_flying.jpg,1,30,0,0,23,"dog
cat
cuddle","[10, 18, 35]"
images/stimuli_labeled/extra38__elderly_fruit_vendor.jpg,1,31,0,0,23,"heartshaped
kite
flying","[10, 18, 35]"
images/stimuli_labeled/target1__musician_playing_trumpet.jpg,1,32,0,0,23,"elderly
fruit
vendor","[10, 18, 35]"
images/stimuli_labeled/coco_shared_661__child_eating_bagel.jpg,0,33,0,0,23,"musician
playing
trumpet","[10, 18, 35]"
images/stimuli_labeled/coco_shared_211__orange_bnsf_locomotive.jpg,1,34,0,0,23,"child
eating
bagel","[10, 18, 35]"
blank.jpg,0,35,1,1,23,"orange
bnsf
locomotive","[10, 18, 35]"
images/stimuli_labeled/coco_shared_419__boy_dog_kite.jpg,0,0,0,0,24,blank,"[13, 21, 35]"
images/stimuli_labeled/coco_shared_139__pitcher_vase_terracotta.jpg,1,1,0,0,24,"boy
dog
kite","[13, 21, 35]"
images/stimuli_labeled/coco_shared_502__red_doubledecker_buses.jpg,1,2,0,0,24,"pitcher
vase
terracotta","[13, 21, 35]"
images/stimuli_labeled/coco_shared_298__modern_bathroom_interior.jpg,1,3,0,0,24,"red
doubledecker
buses","[13, 21, 35]"
images/stimuli_labeled/coco_shared_478__gold_pole_foreground.jpg,0,4,0,0,24,"modern
bathroom
interior","[13, 21, 35]"
images/stimuli_labeled/coco_shared_164__luxurious_bathroom_counter.jpg,1,5,0,0,24,"gold
pole
foreground","[13, 21, 35]"
images/stimuli_labeled/coco_shared_991__cyclists_crossing_intersection.jpg,1,6,0,0,24,"luxurious
bathroom
counter","[13, 21, 35]"
images/stimuli_labeled/coco_shared_951__coffee_mug_keyboard.jpg,1,7,0,0,24,"cyclists
crossing
intersection","[13, 21, 35]"
images/stimuli_labeled/coco_shared_652__black_dog_panting.jpg,0,8,0,0,24,"coffee
mug
keyboard","[13, 21, 35]"
images/stimuli_labeled/coco_nonshared_54449__protestors_against_foreclosures.jpg,0,9,0,0,24,"black
dog
panting","[13, 21, 35]"
images/stimuli_labeled/extra26__orange_container_park.jpg,0,10,0,0,24,"protestors
against
foreclosures","[13, 21, 35]"
images/stimuli_labeled/coco_shared_360__yellow_fire_hydrant.jpg,1,11,0,0,24,"orange
container
park","[13, 21, 35]"
images/stimuli_labeled/target2__orange_square_container.jpg,1,12,0,0,24,"yellow
fire
hydrant","[13, 21, 35]"
blank.jpg,0,13,1,0,24,"orange
square
container","[13, 21, 35]"
images/stimuli_labeled/coco_shared_908__japanese_commuter_train.jpg,1,14,0,0,24,blank,"[13, 21, 35]"
images/stimuli_labeled/coco_nonshared_27116__protest_signs_displayed.jpg,0,15,0,0,24,"japanese
commuter
train","[13, 21, 35]"
images/stimuli_labeled/extra7__sealing_cardboard_box.jpg,1,16,0,0,24,"protest
signs
displayed","[13, 21, 35]"
images/stimuli_labeled/coco_shared_430__computer_workstation_setup.jpg,1,17,0,0,24,"sealing
cardboard
box","[13, 21, 35]"
images/stimuli_labeled/coco_nonshared_63881__charging_phones_outdoors.jpg,0,18,0,0,24,"computer
workstation
setup","[13, 21, 35]"
images/stimuli_labeled/coco_nonshared_38461__outdoor_concert_crowd.jpg,0,19,0,0,24,"charging
phones
outdoors","[13, 21, 35]"
images/stimuli_labeled/coco_shared_311__sleeping_cat_bench.jpg,0,20,0,0,24,"outdoor
concert
crowd","[13, 21, 35]"
blank.jpg,0,21,1,0,24,"sleeping
cat
bench","[13, 21, 35]"
images/stimuli_labeled/coco_nonshared_17420__woman_awaiting_taxi.jpg,0,22,0,0,24,blank,"[13, 21, 35]"
images/stimuli_labeled/coco_nonshared_25383__relaxed_cats_dogs.jpg,0,23,0,0,24,"woman
awaiting
taxi","[13, 21, 35]"
